dataset_id,respondent_id,dimension,image_A,image_B,winner,raw_label,raw_col
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,845.jpg,628.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,2753.jpg,1470.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,605.jpg,22.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,2868.jpg,431.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,1097.jpg,2461.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,2703.jpg,321.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,2595.jpg,915.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,1861.jpg,1792.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,193.jpg,2879.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,662.jpg,2205.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,1281.jpg,1993.jpg,B,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,2992.jpg,973.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,385.jpg,952.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,zagłosował(a)bym na nią/niego w wyborach,2720.jpg,308.jpg,A,nie zagłosował(a)bym na nią/niego w wyborach,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,1042.jpg,543.jpg,A,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,2913.jpg,2023.jpg,B,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,558.jpg,2557.jpg,A,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,1804.jpg,1985.jpg,B,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,478.jpg,165.jpg,A,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,592.jpg,2355.jpg,A,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,357.jpg,2186.jpg,B,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,1028.jpg,1188.jpg,A,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,1920.jpg,1219.jpg,A,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,2957.jpg,2222.jpg,B,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,2843.jpg,1087.jpg,B,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,2743.jpg,1812.jpg,B,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,7.jpg,548.jpg,A,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,793.jpg,2947.jpg,B,nietowarzyska,ratings_list2
sona,R_2UlFSKBbA0fXdbr,towarzyska,9.jpg,481.jpg,B,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,2756.jpg,1085.jpg,B,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,2187.jpg,2888.jpg,A,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,544.jpg,1720.jpg,A,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,1754.jpg,1378.jpg,A,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,87.jpg,1546.jpg,B,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,2839.jpg,1809.jpg,A,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,1941.jpg,999.jpg,A,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,1375.jpg,361.jpg,B,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,2356.jpg,1719.jpg,A,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,1011.jpg,744.jpg,A,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,2799.jpg,2317.jpg,B,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,115.jpg,2298.jpg,A,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,1765.jpg,2166.jpg,B,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,423.jpg,1949.jpg,B,stara,ratings_list
sona,R_2SiCH42FLphpa2v,stara,570.jpg,418.jpg,A,stara,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,2657.jpg,1114.jpg,B,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,2979.jpg,2145.jpg,A,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,2771.jpg,82.jpg,A,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,1911.jpg,1516.jpg,B,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,1939.jpg,840.jpg,B,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,1170.jpg,1642.jpg,B,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,2628.jpg,1781.jpg,B,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,1806.jpg,124.jpg,B,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,347.jpg,709.jpg,B,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,2439.jpg,561.jpg,B,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,546.jpg,2483.jpg,B,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,2347.jpg,1562.jpg,B,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,1680.jpg,327.jpg,B,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,1859.jpg,1408.jpg,A,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,towarzyska,881.jpg,211.jpg,A,towarzyska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,271.jpg,1473.jpg,A,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2619.jpg,1827.jpg,A,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,90.jpg,2724.jpg,A,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,63.jpg,580.jpg,B,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,365.jpg,949.jpg,B,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2672.jpg,2565.jpg,A,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,634.jpg,637.jpg,B,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,362.jpg,2094.jpg,B,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2879.jpg,713.jpg,B,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2853.jpg,2948.jpg,A,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,721.jpg,1821.jpg,B,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2798.jpg,406.jpg,A,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,981.jpg,1684.jpg,B,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2630.jpg,46.jpg,A,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2486.jpg,1632.jpg,B,latynoamerykańska,ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),727.jpg,2497.jpg,A,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),1204.jpg,2112.jpg,A,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),643.jpg,1501.jpg,A,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),2620.jpg,447.jpg,A,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),992.jpg,1872.jpg,A,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),2111.jpg,2066.jpg,A,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),235.jpg,1819.jpg,B,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),654.jpg,1856.jpg,B,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),2816.jpg,492.jpg,A,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),1353.jpg,2886.jpg,B,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),2263.jpg,753.jpg,B,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),1442.jpg,543.jpg,B,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),28.jpg,2339.jpg,A,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),2952.jpg,1940.jpg,A,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,urocza (cute),2227.jpg,2039.jpg,B,urocza (cute),ratings_list
sona,R_2SiCH42FLphpa2v,stara,2756.jpg,1085.jpg,B,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,2187.jpg,2888.jpg,A,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,544.jpg,1720.jpg,A,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,1754.jpg,1378.jpg,A,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,87.jpg,1546.jpg,B,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,2839.jpg,1809.jpg,B,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,1941.jpg,999.jpg,A,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,1375.jpg,361.jpg,B,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,2356.jpg,1719.jpg,A,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,1011.jpg,744.jpg,A,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,2799.jpg,2317.jpg,B,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,115.jpg,2298.jpg,A,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,1765.jpg,2166.jpg,B,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,423.jpg,1949.jpg,A,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,stara,570.jpg,418.jpg,A,niestara,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,2657.jpg,1114.jpg,A,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,2979.jpg,2145.jpg,A,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,2771.jpg,82.jpg,B,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,1911.jpg,1516.jpg,A,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,1939.jpg,840.jpg,B,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,1170.jpg,1642.jpg,A,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,2628.jpg,1781.jpg,B,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,1806.jpg,124.jpg,A,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,347.jpg,709.jpg,A,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,2439.jpg,561.jpg,A,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,546.jpg,2483.jpg,B,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,2347.jpg,1562.jpg,B,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,1680.jpg,327.jpg,B,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,1859.jpg,1408.jpg,B,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,towarzyska,881.jpg,211.jpg,B,nietowarzyska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,271.jpg,1473.jpg,B,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2619.jpg,1827.jpg,A,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,90.jpg,2724.jpg,A,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,63.jpg,580.jpg,A,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,365.jpg,949.jpg,A,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2672.jpg,2565.jpg,B,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,634.jpg,637.jpg,B,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,362.jpg,2094.jpg,A,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2879.jpg,713.jpg,B,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2853.jpg,2948.jpg,B,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,721.jpg,1821.jpg,B,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2798.jpg,406.jpg,A,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,981.jpg,1684.jpg,B,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2630.jpg,46.jpg,A,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,latynoamerykańska,2486.jpg,1632.jpg,B,nielatynoamerykańska,ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),727.jpg,2497.jpg,B,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),1204.jpg,2112.jpg,A,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),643.jpg,1501.jpg,A,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),2620.jpg,447.jpg,A,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),992.jpg,1872.jpg,A,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),2111.jpg,2066.jpg,A,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),235.jpg,1819.jpg,B,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),654.jpg,1856.jpg,A,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),2816.jpg,492.jpg,A,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),1353.jpg,2886.jpg,A,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),2263.jpg,753.jpg,B,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),1442.jpg,543.jpg,A,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),28.jpg,2339.jpg,B,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),2952.jpg,1940.jpg,A,nieurocza (cute),ratings_list2
sona,R_2SiCH42FLphpa2v,urocza (cute),2227.jpg,2039.jpg,A,nieurocza (cute),ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,1704.jpg,2740.jpg,A,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,2956.jpg,1837.jpg,A,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,152.jpg,612.jpg,B,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,602.jpg,1533.jpg,A,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,1466.jpg,1552.jpg,B,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,683.jpg,1536.jpg,B,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,2714.jpg,336.jpg,B,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,2937.jpg,1393.jpg,A,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,879.jpg,2578.jpg,B,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,2023.jpg,1182.jpg,A,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,1886.jpg,1557.jpg,A,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,592.jpg,2923.jpg,B,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,1325.jpg,265.jpg,B,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,2457.jpg,1096.jpg,B,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,226.jpg,2871.jpg,B,uprzywilejowana,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,1026.jpg,2180.jpg,B,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,2622.jpg,2257.jpg,A,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,2533.jpg,1877.jpg,B,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,1524.jpg,1399.jpg,B,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,1057.jpg,2116.jpg,A,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,2567.jpg,937.jpg,A,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,351.jpg,121.jpg,A,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,639.jpg,2048.jpg,A,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,1260.jpg,851.jpg,B,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,671.jpg,349.jpg,B,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,2071.jpg,295.jpg,B,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,2659.jpg,1100.jpg,B,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,780.jpg,970.jpg,B,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,175.jpg,476.jpg,B,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,stara,1387.jpg,534.jpg,B,stara,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,608.jpg,2640.jpg,B,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,2012.jpg,2980.jpg,A,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,1936.jpg,2556.jpg,B,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,1764.jpg,2409.jpg,A,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,2990.jpg,1108.jpg,A,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,1209.jpg,919.jpg,A,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,15.jpg,115.jpg,B,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,948.jpg,2053.jpg,B,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,298.jpg,1646.jpg,B,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,1994.jpg,545.jpg,B,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,1202.jpg,739.jpg,A,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,473.jpg,2616.jpg,A,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,1322.jpg,1933.jpg,B,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,762.jpg,2149.jpg,A,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,godna zaufania,51.jpg,312.jpg,B,godna zaufania,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,1945.jpg,1949.jpg,B,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,11.jpg,1846.jpg,A,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,1405.jpg,2571.jpg,B,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,2813.jpg,2336.jpg,B,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,2574.jpg,1909.jpg,B,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,2018.jpg,1857.jpg,B,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,1579.jpg,792.jpg,A,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,382.jpg,2947.jpg,B,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,2618.jpg,2366.jpg,A,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,70.jpg,915.jpg,A,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,905.jpg,682.jpg,B,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,886.jpg,2770.jpg,B,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,1459.jpg,543.jpg,A,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,2689.jpg,2065.jpg,B,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,szczęśliwa,1494.jpg,444.jpg,A,szczęśliwa,ratings_list
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,1704.jpg,2740.jpg,B,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,2956.jpg,1837.jpg,B,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,152.jpg,612.jpg,B,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,602.jpg,1533.jpg,A,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,1466.jpg,1552.jpg,B,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,683.jpg,1536.jpg,B,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,2714.jpg,336.jpg,B,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,2937.jpg,1393.jpg,A,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,879.jpg,2578.jpg,B,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,2023.jpg,1182.jpg,A,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,1886.jpg,1557.jpg,A,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,592.jpg,2923.jpg,B,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,1325.jpg,265.jpg,B,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,2457.jpg,1096.jpg,B,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,uprzywilejowana,226.jpg,2871.jpg,B,nieuprzywilejowana,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,1026.jpg,2180.jpg,B,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,2622.jpg,2257.jpg,A,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,2533.jpg,1877.jpg,B,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,1524.jpg,1399.jpg,B,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,1057.jpg,2116.jpg,A,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,2567.jpg,937.jpg,A,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,351.jpg,121.jpg,A,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,639.jpg,2048.jpg,A,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,1260.jpg,851.jpg,B,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,671.jpg,349.jpg,B,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,2071.jpg,295.jpg,B,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,2659.jpg,1100.jpg,B,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,780.jpg,970.jpg,B,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,175.jpg,476.jpg,B,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,stara,1387.jpg,534.jpg,B,niestara,ratings_list2
sona,R_2MXNfqOmH1nnHql,godna zaufania,608.jpg,2640.jpg,B,niegodna zaufania,ratings_list2
sona,R_2MXNfqOmH1nnHql,godna zaufania,2012.jpg,2980.jpg,B,niegodna zaufania,ratings_list2
sona,R_2MXNfqOmH1nnHql,godna zaufania,1936.jpg,2556.jpg,B,niegodna zaufania,ratings_list2
sona,R_2MXNfqOmH1nnHql,godna zaufania,1764.jpg,2409.jpg,A,niegodna zaufania,ratings_list2
sona,R_2MXNfqOmH1nnHql,godna zaufania,2990.jpg,1108.jpg,A,niegodna zaufania,ratings_list2
sona,R_2MXNfqOmH1nnHql,godna zaufania,1209.jpg,919.jpg,A,niegodna zaufania,ratings_list2
